tanggal,pasar,curah_hujan_mm,suhu_avg,suhu_max,suhu_min
2025-04-11,Pasar Baleendah,7.9,24.1,28.3,21.8
2025-04-12,Pasar Baleendah,20.7,23.1,26.9,20.0
2025-04-13,Pasar Baleendah,9.2,23.1,27.6,19.8
2025-04-14,Pasar Baleendah,6.3,23.4,27.7,21.2
2025-04-15,Pasar Baleendah,1.5,23.3,27.5,20.2
2025-04-16,Pasar Baleendah,0.4,24.2,30.4,18.9
2025-04-17,Pasar Baleendah,0.1,23.5,28.7,18.3
2025-04-18,Pasar Baleendah,6.7,23.4,28.0,19.7
2025-04-19,Pasar Baleendah,5.4,24.2,29.0,21.4
2025-04-20,Pasar Baleendah,8.8,24.2,28.4,20.9
2025-04-21,Pasar Baleendah,1.3,23.7,27.0,21.1
2025-04-22,Pasar Baleendah,0.1,24.0,28.8,19.5
2025-04-23,Pasar Baleendah,5.2,22.8,29.2,18.5
2025-04-24,Pasar Baleendah,6.0,22.8,28.5,18.3
2025-04-25,Pasar Baleendah,0.5,23.7,28.8,20.0
2025-04-26,Pasar Baleendah,3.6,23.0,26.2,19.1
2025-04-27,Pasar Baleendah,0.2,24.1,30.2,18.5
2025-04-28,Pasar Baleendah,0.1,23.9,30.1,16.6
2025-04-29,Pasar Baleendah,0.2,23.7,29.5,17.0
2025-04-30,Pasar Baleendah,0.1,23.7,31.0,16.3
2025-05-01,Pasar Baleendah,0.1,24.4,30.0,18.2
2025-05-02,Pasar Baleendah,5.8,23.2,29.8,17.5
2025-05-03,Pasar Baleendah,1.3,23.5,28.6,19.0
2025-05-04,Pasar Baleendah,9.9,23.5,28.5,20.1
2025-05-05,Pasar Baleendah,0.9,23.8,29.8,18.7
2025-05-06,Pasar Baleendah,0.2,23.8,29.9,18.4
2025-05-07,Pasar Baleendah,2.9,23.3,28.4,19.1
2025-05-08,Pasar Baleendah,7.7,23.3,29.0,19.4
2025-05-09,Pasar Baleendah,0.4,24.2,28.6,19.2
2025-05-10,Pasar Baleendah,0.9,24.4,30.0,20.0
2025-05-11,Pasar Baleendah,1.0,24.3,29.5,20.7
2025-05-12,Pasar Baleendah,0.3,24.0,28.5,19.9
2025-05-13,Pasar Baleendah,3.3,24.0,28.7,20.7
2025-05-14,Pasar Baleendah,10.1,23.6,28.5,21.1
2025-05-15,Pasar Baleendah,3.1,23.9,29.2,19.4
2025-05-16,Pasar Baleendah,13.4,23.7,28.0,21.5
2025-05-17,Pasar Baleendah,4.1,23.9,29.1,20.4
2025-05-18,Pasar Baleendah,6.9,23.6,28.4,19.6
2025-05-19,Pasar Baleendah,0.5,23.8,27.0,21.2
2025-05-20,Pasar Baleendah,0.9,24.4,28.6,20.8
2025-05-21,Pasar Baleendah,21.2,22.6,25.0,20.6
2025-05-22,Pasar Baleendah,41.1,23.2,27.5,20.9
2025-05-23,Pasar Baleendah,22.2,22.4,26.6,19.3
2025-05-24,Pasar Baleendah,9.6,23.5,27.1,21.4
2025-05-25,Pasar Baleendah,2.6,24.0,26.9,21.7
2025-05-26,Pasar Baleendah,18.0,23.0,25.2,21.5
2025-05-27,Pasar Baleendah,1.5,24.7,29.4,20.4
2025-05-28,Pasar Baleendah,0.2,24.7,29.3,20.2
2025-05-29,Pasar Baleendah,0.9,23.8,30.1,19.1
2025-05-30,Pasar Baleendah,0.0,23.9,29.5,18.3
2025-05-31,Pasar Baleendah,0.2,23.8,29.4,18.3
2025-06-01,Pasar Baleendah,0.3,23.1,27.9,19.3
2025-06-02,Pasar Baleendah,0.4,24.0,29.1,19.5
2025-06-03,Pasar Baleendah,0.6,23.1,28.0,18.1
2025-06-04,Pasar Baleendah,0.2,23.5,28.6,17.4
2025-06-05,Pasar Baleendah,0.1,24.1,29.8,18.6
2025-06-06,Pasar Baleendah,13.4,23.4,29.3,19.4
2025-06-07,Pasar Baleendah,4.4,23.7,28.1,20.6
2025-06-08,Pasar Baleendah,0.0,22.9,28.6,16.2
2025-06-09,Pasar Baleendah,0.3,23.2,29.6,17.4
2025-06-10,Pasar Baleendah,7.9,22.9,28.0,18.4
2025-06-11,Pasar Baleendah,1.1,23.0,27.0,20.0
2025-06-12,Pasar Baleendah,0.6,23.9,29.3,18.2
2025-06-13,Pasar Baleendah,0.0,24.6,30.3,18.7
2025-06-14,Pasar Baleendah,1.4,23.8,30.3,18.6
2025-06-15,Pasar Baleendah,1.4,24.1,29.9,20.1
2025-06-16,Pasar Baleendah,0.4,23.9,29.9,18.9
2025-06-17,Pasar Baleendah,1.6,23.3,28.2,19.7
2025-06-18,Pasar Baleendah,17.4,22.7,26.7,19.8
2025-06-19,Pasar Baleendah,0.0,23.1,27.0,20.7
2025-06-20,Pasar Baleendah,2.4,22.7,27.6,18.7
2025-06-21,Pasar Baleendah,5.7,22.8,28.2,19.4
2025-06-22,Pasar Baleendah,0.7,23.7,29.6,18.7
2025-06-23,Pasar Baleendah,1.0,23.3,29.0,18.6
2025-06-24,Pasar Baleendah,0.5,22.4,28.6,17.3
2025-06-25,Pasar Baleendah,0.1,22.3,28.5,17.7
2025-06-26,Pasar Baleendah,0.0,23.4,29.1,18.2
2025-06-27,Pasar Baleendah,0.0,23.5,29.8,17.0
2025-06-28,Pasar Baleendah,13.0,22.2,27.4,19.0
2025-06-29,Pasar Baleendah,1.2,21.9,27.3,17.7
2025-06-30,Pasar Baleendah,1.5,23.3,29.1,18.3
2025-07-01,Pasar Baleendah,4.5,22.7,27.3,19.6
2025-07-02,Pasar Baleendah,0.4,22.5,28.5,17.4
2025-07-03,Pasar Baleendah,0.5,23.1,27.6,19.2
2025-07-04,Pasar Baleendah,0.3,22.7,27.0,18.2
2025-07-05,Pasar Baleendah,6.4,22.8,27.8,19.2
2025-07-06,Pasar Baleendah,11.7,22.6,28.3,19.3
2025-07-07,Pasar Baleendah,1.4,22.4,27.0,18.6
2025-07-08,Pasar Baleendah,0.4,23.6,29.7,19.1
2025-07-09,Pasar Baleendah,0.3,22.8,27.3,19.1
2025-07-10,Pasar Baleendah,0.0,21.8,27.8,16.1
2025-07-11,Pasar Baleendah,1.1,21.8,27.1,16.6
2025-07-12,Pasar Baleendah,0.0,22.8,29.5,17.4
2025-07-13,Pasar Baleendah,0.6,23.3,29.3,17.4
2025-07-14,Pasar Baleendah,24.6,23.4,28.5,20.1
2025-07-15,Pasar Baleendah,0.0,23.0,28.7,17.8
2025-07-16,Pasar Baleendah,1.0,23.1,29.4,18.4
2025-07-17,Pasar Baleendah,0.0,23.5,29.1,18.7
2025-07-18,Pasar Baleendah,0.1,22.5,27.9,17.2
2025-07-19,Pasar Baleendah,0.0,23.1,28.5,16.9
2025-07-20,Pasar Baleendah,0.0,22.5,27.8,15.8
2025-07-21,Pasar Baleendah,0.0,23.3,29.3,19.2
2025-07-22,Pasar Baleendah,0.0,22.2,29.6,15.4
2025-07-23,Pasar Baleendah,0.0,22.8,30.4,16.0
2025-07-24,Pasar Baleendah,0.0,22.9,29.7,15.9
2025-07-25,Pasar Baleendah,0.6,23.3,29.2,17.8
2025-07-26,Pasar Baleendah,0.0,23.3,29.1,17.3
2025-07-27,Pasar Baleendah,0.5,23.4,29.5,18.3
2025-07-28,Pasar Baleendah,1.9,23.3,29.7,19.1
2025-07-29,Pasar Baleendah,0.0,23.8,27.9,20.3
2025-07-30,Pasar Baleendah,0.9,24.0,29.5,20.1
2025-07-31,Pasar Baleendah,0.6,24.1,29.9,19.2
2025-08-01,Pasar Baleendah,0.7,23.6,30.0,17.5
2025-08-02,Pasar Baleendah,0.0,23.8,30.5,17.4
2025-08-03,Pasar Baleendah,0.7,23.4,30.6,18.2
2025-08-04,Pasar Baleendah,9.8,23.2,28.6,19.7
2025-08-05,Pasar Baleendah,9.7,23.2,29.6,18.7
2025-08-06,Pasar Baleendah,0.1,23.1,28.7,18.8
2025-08-07,Pasar Baleendah,0.6,23.9,30.5,18.9
2025-08-08,Pasar Baleendah,0.0,24.3,30.1,19.8
2025-08-09,Pasar Baleendah,1.4,23.6,29.1,19.8
2025-08-10,Pasar Baleendah,0.4,24.2,31.2,17.7
2025-08-11,Pasar Baleendah,5.5,22.8,29.2,18.4
2025-08-12,Pasar Baleendah,0.6,22.4,26.4,19.4
2025-08-13,Pasar Baleendah,10.0,22.1,28.3,17.2
2025-08-14,Pasar Baleendah,10.3,22.3,27.3,19.2
2025-08-15,Pasar Baleendah,0.0,22.1,28.5,16.7
2025-08-16,Pasar Baleendah,0.3,22.9,30.1,16.9
2025-08-17,Pasar Baleendah,0.0,23.1,29.6,17.0
2025-08-18,Pasar Baleendah,1.4,22.7,29.1,17.2
2025-08-19,Pasar Baleendah,4.3,22.2,27.1,19.3
2025-08-20,Pasar Baleendah,1.3,23.1,27.7,20.1
2025-08-21,Pasar Baleendah,0.5,23.2,27.9,20.4
2025-08-22,Pasar Baleendah,4.1,23.1,29.5,18.3
2025-08-23,Pasar Baleendah,0.0,23.1,28.7,16.5
2025-08-24,Pasar Baleendah,0.7,24.2,29.7,18.5
2025-08-25,Pasar Baleendah,0.2,23.2,28.9,18.1
2025-08-26,Pasar Baleendah,0.0,22.0,29.8,15.2
2025-08-27,Pasar Baleendah,0.8,22.3,30.0,14.4
2025-08-28,Pasar Baleendah,0.2,24.0,30.2,19.3
2025-08-29,Pasar Baleendah,0.6,24.0,30.8,19.8
2025-08-30,Pasar Baleendah,2.8,24.1,30.0,19.9
2025-08-31,Pasar Baleendah,6.4,23.3,28.0,20.3
2025-09-01,Pasar Baleendah,0.6,24.6,31.1,19.2
2025-09-02,Pasar Baleendah,0.7,23.7,30.6,17.9
2025-09-03,Pasar Baleendah,0.0,24.5,32.0,18.0
2025-09-04,Pasar Baleendah,0.0,24.9,33.2,17.2
2025-09-05,Pasar Baleendah,18.4,22.9,29.4,18.7
2025-09-06,Pasar Baleendah,0.1,23.9,29.9,19.1
2025-09-07,Pasar Baleendah,0.0,23.0,30.2,16.6
2025-09-08,Pasar Baleendah,11.6,22.7,28.9,18.3
2025-09-09,Pasar Baleendah,14.8,22.5,30.3,18.6
2025-09-10,Pasar Baleendah,5.9,23.2,29.4,18.9
2025-09-11,Pasar Baleendah,13.6,23.0,25.2,20.7
2025-09-12,Pasar Baleendah,3.6,23.3,27.7,20.3
2025-09-13,Pasar Baleendah,0.0,23.9,30.2,17.9
2025-09-14,Pasar Baleendah,0.0,23.7,30.2,17.4
2025-09-15,Pasar Baleendah,0.0,23.8,30.9,17.3
2025-09-16,Pasar Baleendah,1.3,23.5,30.2,18.2
2025-09-17,Pasar Baleendah,7.0,23.1,28.4,20.1
2025-09-18,Pasar Baleendah,0.7,23.3,28.6,20.1
2025-09-19,Pasar Baleendah,5.3,23.4,29.5,19.8
2025-09-20,Pasar Baleendah,1.7,23.0,28.7,19.0
2025-09-21,Pasar Baleendah,3.8,23.0,29.5,18.0
2025-09-22,Pasar Baleendah,0.0,24.4,32.3,17.9
2025-09-23,Pasar Baleendah,0.0,24.6,32.2,17.5
2025-09-24,Pasar Baleendah,0.0,24.6,31.3,18.4
2025-09-25,Pasar Baleendah,0.6,24.2,30.8,18.8
2025-09-26,Pasar Baleendah,1.8,24.8,30.4,19.6
2025-09-27,Pasar Baleendah,0.9,25.2,30.6,20.5
2025-09-28,Pasar Baleendah,0.9,24.6,30.7,18.9
2025-09-29,Pasar Baleendah,18.2,23.0,28.6,19.3
2025-09-30,Pasar Baleendah,3.8,24.0,29.9,20.4
2025-10-01,Pasar Baleendah,4.8,23.6,29.9,19.1
2025-10-02,Pasar Baleendah,32.5,22.5,28.8,19.3
2025-10-03,Pasar Baleendah,5.6,24.8,30.8,19.1
2025-10-04,Pasar Baleendah,0.0,25.1,33.5,19.3
2025-10-05,Pasar Baleendah,0.7,24.1,32.1,18.8
2025-10-06,Pasar Baleendah,0.0,24.7,31.5,18.5
2025-10-07,Pasar Baleendah,0.0,24.8,32.1,19.0
2025-10-08,Pasar Baleendah,0.3,24.7,32.3,18.2
2025-10-09,Pasar Baleendah,0.0,24.7,32.8,16.5
2025-10-10,Pasar Baleendah,0.1,25.7,31.7,21.0
2025-10-11,Pasar Baleendah,1.5,24.3,30.5,18.9
2025-10-12,Pasar Baleendah,0.1,25.6,32.0,18.8
2025-10-13,Pasar Baleendah,5.5,24.5,30.9,19.2
2025-10-14,Pasar Baleendah,0.0,26.0,32.5,19.3
2025-10-15,Pasar Baleendah,0.3,26.2,33.7,19.2
2025-10-16,Pasar Baleendah,0.0,26.5,33.3,20.0
2025-10-17,Pasar Baleendah,0.6,26.6,33.9,20.4
2025-10-18,Pasar Baleendah,0.9,26.3,32.3,19.5
2025-10-19,Pasar Baleendah,1.2,25.8,30.4,21.2
2025-10-20,Pasar Baleendah,1.3,26.6,33.3,21.2
2025-10-21,Pasar Baleendah,11.3,25.1,32.0,20.6
2025-10-22,Pasar Baleendah,12.7,24.0,28.3,21.7
2025-10-23,Pasar Baleendah,9.1,23.6,28.2,21.3
2025-10-24,Pasar Baleendah,11.6,22.8,26.1,21.1
2025-10-25,Pasar Baleendah,0.1,23.4,29.3,19.0
2025-10-26,Pasar Baleendah,4.6,22.3,28.3,18.1
2025-10-27,Pasar Baleendah,0.5,23.6,29.8,19.3
2025-10-28,Pasar Baleendah,2.1,23.0,26.0,20.1
2025-10-29,Pasar Baleendah,2.3,23.0,26.1,19.6
2025-10-30,Pasar Baleendah,3.8,23.3,28.7,19.8
2025-10-31,Pasar Baleendah,1.1,23.5,29.6,18.9
2025-11-01,Pasar Baleendah,13.9,24.1,29.6,20.6
2025-11-02,Pasar Baleendah,8.6,23.9,28.4,20.8
2025-11-03,Pasar Baleendah,4.9,23.6,28.8,20.7
2025-11-04,Pasar Baleendah,1.8,24.3,30.2,20.0
2025-11-05,Pasar Baleendah,0.6,23.9,27.7,21.3
2025-11-06,Pasar Baleendah,3.4,24.1,29.2,21.0
2025-11-07,Pasar Baleendah,4.0,25.2,30.6,21.4
2025-11-08,Pasar Baleendah,6.2,23.4,28.0,21.4
2025-11-09,Pasar Baleendah,9.8,24.5,29.2,20.2
2025-11-10,Pasar Baleendah,6.5,24.1,29.5,20.3
2025-11-11,Pasar Baleendah,17.0,23.2,27.4,21.5
2025-11-12,Pasar Baleendah,9.8,23.2,26.3,21.0
2025-11-13,Pasar Baleendah,12.6,23.0,26.4,21.1
2025-11-14,Pasar Baleendah,15.8,22.8,27.2,20.8
2025-11-15,Pasar Baleendah,10.8,24.2,29.0,21.3
2025-11-16,Pasar Baleendah,11.1,24.0,28.9,21.6
2025-11-17,Pasar Baleendah,5.8,23.3,26.6,20.5
2025-11-18,Pasar Baleendah,25.4,23.2,27.4,20.7
2025-11-19,Pasar Baleendah,5.4,23.2,28.0,19.0
2025-11-20,Pasar Baleendah,14.4,23.3,27.8,20.6
2025-11-21,Pasar Baleendah,8.8,24.8,30.1,20.5
2025-11-22,Pasar Baleendah,6.8,23.5,28.9,19.4
2025-11-23,Pasar Baleendah,12.2,22.8,27.2,18.9
2025-11-24,Pasar Baleendah,0.0,24.2,30.9,19.9
2025-11-25,Pasar Baleendah,0.2,24.0,29.5,18.6
2025-11-26,Pasar Baleendah,0.0,24.5,30.8,17.8
2025-11-27,Pasar Baleendah,4.8,24.0,29.5,19.8
2025-11-28,Pasar Baleendah,0.1,24.1,30.4,18.3
2025-11-29,Pasar Baleendah,2.8,23.9,30.2,18.8
2025-11-30,Pasar Baleendah,1.5,23.5,29.2,18.9
2025-12-01,Pasar Baleendah,2.0,23.3,29.3,18.8
2025-12-02,Pasar Baleendah,3.8,24.0,30.7,21.0
2025-12-03,Pasar Baleendah,15.0,23.8,29.5,20.8
2025-12-04,Pasar Baleendah,19.1,22.8,27.1,20.9
2025-12-05,Pasar Baleendah,1.3,23.4,29.8,20.2
2025-12-06,Pasar Baleendah,0.6,23.3,26.4,19.9
2025-12-07,Pasar Baleendah,4.7,24.1,28.8,20.0
2025-12-08,Pasar Baleendah,9.6,23.0,26.8,20.0
2025-12-09,Pasar Baleendah,0.3,23.3,27.3,19.6
2025-12-10,Pasar Baleendah,4.1,23.6,27.9,20.0
2025-12-11,Pasar Baleendah,3.0,23.9,30.6,20.6
2025-12-12,Pasar Baleendah,0.2,24.1,30.0,17.7
2025-12-13,Pasar Baleendah,0.3,24.6,29.4,20.0
2025-12-14,Pasar Baleendah,10.9,23.7,26.4,20.7
2025-12-15,Pasar Baleendah,0.7,25.0,30.2,20.8
2025-12-16,Pasar Baleendah,2.9,24.7,30.8,20.3
2025-12-17,Pasar Baleendah,7.0,23.7,29.0,20.4
2025-12-18,Pasar Baleendah,5.1,24.1,28.1,20.6
2025-12-19,Pasar Baleendah,6.8,23.8,28.1,20.8
2025-12-20,Pasar Baleendah,26.0,23.0,26.8,20.9
2025-12-21,Pasar Baleendah,1.7,23.6,27.7,20.3
2025-12-22,Pasar Baleendah,7.5,23.5,26.7,20.6
2025-12-23,Pasar Baleendah,10.3,23.8,28.6,19.5
2025-12-24,Pasar Baleendah,0.7,24.6,27.8,21.2
2025-12-25,Pasar Baleendah,1.9,25.1,31.0,21.1
2025-12-26,Pasar Baleendah,8.1,24.4,28.6,22.1
2025-12-27,Pasar Baleendah,2.1,24.6,29.1,21.4
2025-12-28,Pasar Baleendah,4.6,24.1,28.3,20.8
2025-12-29,Pasar Baleendah,0.3,24.1,30.7,19.6
2025-12-30,Pasar Baleendah,11.0,23.3,28.0,20.0
2025-12-31,Pasar Baleendah,13.2,22.6,24.8,20.6
2026-01-01,Pasar Baleendah,4.3,23.1,27.4,20.3
2026-01-02,Pasar Baleendah,2.0,23.4,28.0,20.7
2026-01-03,Pasar Baleendah,20.7,22.3,24.7,21.2
2026-01-04,Pasar Baleendah,2.7,23.3,26.6,20.8
2026-01-05,Pasar Baleendah,1.6,24.1,28.7,21.0
2026-01-06,Pasar Baleendah,3.0,24.0,29.8,19.2
2026-01-07,Pasar Baleendah,1.5,23.8,27.9,19.8
2026-01-08,Pasar Baleendah,0.8,23.2,28.0,19.2
2026-01-09,Pasar Baleendah,4.9,23.3,28.3,19.4
2026-01-10,Pasar Baleendah,7.0,22.7,26.1,20.3
2026-01-11,Pasar Baleendah,8.4,22.0,25.3,20.2
2026-01-12,Pasar Baleendah,1.9,21.5,24.2,19.7
2026-01-13,Pasar Baleendah,2.4,22.7,25.9,19.7
2026-01-14,Pasar Baleendah,2.6,23.2,26.9,20.6
2026-01-15,Pasar Baleendah,20.5,22.3,24.5,20.4
2026-01-16,Pasar Baleendah,1.8,23.4,28.2,19.6
2026-01-17,Pasar Baleendah,10.7,22.9,27.0,19.8
2026-01-18,Pasar Baleendah,13.0,22.4,25.0,20.8
2026-01-19,Pasar Baleendah,2.3,23.2,27.5,19.9
2026-01-20,Pasar Baleendah,5.7,23.4,27.8,20.9
2026-01-21,Pasar Baleendah,7.3,22.3,25.4,20.8
2026-01-22,Pasar Baleendah,17.9,21.7,23.7,20.4
2026-01-23,Pasar Baleendah,13.2,22.3,24.4,21.0
2026-01-24,Pasar Baleendah,5.5,22.3,24.7,19.9
2026-01-25,Pasar Baleendah,2.3,23.1,27.2,19.5
2026-01-26,Pasar Baleendah,2.3,23.5,27.6,21.0
2026-01-27,Pasar Baleendah,1.3,23.0,26.3,20.8
2026-01-28,Pasar Baleendah,36.5,22.4,23.9,20.8
2026-01-29,Pasar Baleendah,41.6,22.4,25.1,21.4
2026-01-30,Pasar Baleendah,6.2,23.1,26.8,21.4
2026-01-31,Pasar Baleendah,2.5,23.0,27.2,19.0
2026-02-01,Pasar Baleendah,1.9,22.7,26.0,19.6
2026-02-02,Pasar Baleendah,3.9,22.8,27.3,20.3
2026-02-03,Pasar Baleendah,0.8,23.0,26.7,20.4
2026-02-04,Pasar Baleendah,8.3,22.6,27.1,18.8
2026-02-05,Pasar Baleendah,3.5,23.3,27.9,19.8
2026-02-06,Pasar Baleendah,2.3,23.6,27.9,20.5
2026-02-07,Pasar Baleendah,1.6,22.8,26.5,18.8
2026-02-08,Pasar Baleendah,0.9,23.1,26.0,20.0
2026-02-09,Pasar Baleendah,6.4,22.5,25.5,20.0
2026-02-10,Pasar Baleendah,1.6,22.6,26.1,18.5
2026-02-11,Pasar Baleendah,3.9,23.5,29.0,20.2
2026-02-12,Pasar Baleendah,15.9,23.2,27.6,20.4
2026-02-13,Pasar Baleendah,4.4,23.1,26.3,20.5
2026-02-14,Pasar Baleendah,3.4,23.9,28.2,20.8
2026-02-15,Pasar Baleendah,7.1,23.5,27.4,20.8
2026-02-16,Pasar Baleendah,6.0,23.2,26.7,21.2
2026-02-17,Pasar Baleendah,1.9,23.9,28.9,20.9
2026-02-18,Pasar Baleendah,3.0,23.0,25.4,20.8
2026-02-19,Pasar Baleendah,14.1,22.4,25.1,20.5
2026-02-20,Pasar Baleendah,3.9,22.8,26.0,21.0
2026-02-21,Pasar Baleendah,4.2,23.4,26.6,20.8
2026-02-22,Pasar Baleendah,21.1,23.1,25.8,21.8
2026-02-23,Pasar Baleendah,15.6,22.4,25.1,20.8
2026-02-24,Pasar Baleendah,1.4,23.4,28.5,20.5
2026-02-25,Pasar Baleendah,0.3,24.4,29.3,19.7
2026-02-26,Pasar Baleendah,1.0,23.9,28.2,20.9
2026-02-27,Pasar Baleendah,2.2,23.4,27.5,20.8
2026-02-28,Pasar Baleendah,2.7,23.3,27.6,21.6
2026-03-01,Pasar Baleendah,6.7,23.6,29.5,19.6
2026-03-02,Pasar Baleendah,12.8,23.5,28.2,20.6
2026-03-03,Pasar Baleendah,8.9,23.4,26.3,20.9
2026-03-04,Pasar Baleendah,3.0,23.6,27.8,20.8
2026-03-05,Pasar Baleendah,3.0,24.1,28.4,21.5
2026-03-06,Pasar Baleendah,4.2,23.1,26.7,20.0
2026-03-07,Pasar Baleendah,11.7,22.7,26.9,20.5
2026-03-08,Pasar Baleendah,12.6,22.5,26.1,20.3
2026-03-09,Pasar Baleendah,1.5,22.9,28.4,18.0
2026-03-10,Pasar Baleendah,0.4,24.0,30.7,18.4
2026-03-11,Pasar Baleendah,0.8,24.2,30.3,19.6
2026-03-12,Pasar Baleendah,1.0,24.1,30.9,18.6
2026-03-13,Pasar Baleendah,0.3,23.5,30.8,17.3
2026-03-14,Pasar Baleendah,2.4,22.8,29.6,16.4
2026-03-15,Pasar Baleendah,0.0,24.0,30.0,17.3
2026-03-16,Pasar Baleendah,0.0,24.5,30.0,19.1
2026-03-17,Pasar Baleendah,0.0,24.9,30.1,19.5
2026-03-18,Pasar Baleendah,0.3,24.9,30.9,20.1
2026-03-19,Pasar Baleendah,2.8,23.8,31.5,18.6
2026-03-20,Pasar Baleendah,3.6,24.0,29.6,19.4
2026-03-21,Pasar Baleendah,6.9,23.9,30.6,18.2
2026-03-22,Pasar Baleendah,0.4,24.1,29.5,18.8
2026-03-23,Pasar Baleendah,1.1,23.6,29.3,17.4
2026-03-24,Pasar Baleendah,1.1,24.0,29.3,19.9
2026-03-25,Pasar Baleendah,3.0,23.7,29.7,18.9
2026-03-26,Pasar Baleendah,2.2,23.4,26.7,20.9
2026-03-27,Pasar Baleendah,14.3,23.1,27.5,20.5
2026-03-28,Pasar Baleendah,12.7,23.2,26.1,19.3
2026-03-29,Pasar Baleendah,8.5,23.5,28.1,19.1
2026-03-30,Pasar Baleendah,2.9,23.0,27.9,18.6
2026-03-31,Pasar Baleendah,1.1,23.7,28.6,20.4
2026-04-01,Pasar Baleendah,12.0,23.1,29.4,18.4
2026-04-02,Pasar Baleendah,8.8,23.3,26.9,20.3
2026-04-03,Pasar Baleendah,1.4,24.5,29.9,20.9
2026-04-04,Pasar Baleendah,0.2,24.0,28.7,20.3
2026-04-05,Pasar Baleendah,4.6,23.7,29.8,19.2
2026-04-06,Pasar Baleendah,0.9,23.6,29.4,20.1
2026-04-07,Pasar Baleendah,26.4,23.1,29.3,19.2
2026-04-08,Pasar Baleendah,3.8,23.5,28.5,18.6
2026-04-09,Pasar Baleendah,3.5,23.4,26.8,20.7
2026-04-10,Pasar Baleendah,2.9,23.8,28.8,20.5
2026-04-11,Pasar Baleendah,3.0,24.2,28.6,20.3
2026-04-12,Pasar Baleendah,7.9,23.8,28.1,21.4
2026-04-13,Pasar Baleendah,0.4,24.2,30.7,19.1
2026-04-14,Pasar Baleendah,7.4,24.0,29.4,20.6
2026-04-15,Pasar Baleendah,6.7,23.6,27.3,20.8
2026-04-16,Pasar Baleendah,2.2,24.8,30.2,20.3
2026-04-17,Pasar Baleendah,8.6,23.6,29.3,20.4
2026-04-18,Pasar Baleendah,0.6,23.9,29.7,18.2
2026-04-19,Pasar Baleendah,0.3,23.9,30.3,18.6
2026-04-20,Pasar Baleendah,0.9,24.4,30.3,19.0
2026-04-21,Pasar Baleendah,5.5,24.1,30.1,19.4
2026-04-22,Pasar Baleendah,2.6,24.4,29.4,21.5
2026-04-23,Pasar Baleendah,1.3,24.9,29.4,21.3
2026-04-24,Pasar Baleendah,2.0,24.1,29.5,18.3
2026-04-25,Pasar Baleendah,1.2,24.2,30.9,18.6
2026-04-26,Pasar Baleendah,4.2,24.4,29.9,19.3
2026-04-27,Pasar Baleendah,0.7,24.3,29.9,20.1
2026-04-28,Pasar Baleendah,1.1,24.3,29.0,19.8
2026-04-29,Pasar Baleendah,2.2,25.1,30.6,20.8
2026-04-30,Pasar Baleendah,2.0,23.9,29.0,19.2
2026-05-01,Pasar Baleendah,9.5,23.6,28.0,20.5
2026-05-02,Pasar Baleendah,0.7,22.7,28.3,18.6
2026-05-03,Pasar Baleendah,5.7,23.7,29.6,18.8
2026-05-04,Pasar Baleendah,4.1,22.9,26.7,19.3
2026-05-05,Pasar Baleendah,15.6,23.5,29.7,19.6
2026-05-06,Pasar Baleendah,0.2,24.9,31.0,19.2
2026-05-07,Pasar Baleendah,0.4,24.7,29.1,21.5
2026-05-08,Pasar Baleendah,0.1,24.5,31.2,18.6
2026-05-09,Pasar Baleendah,0.5,24.5,30.1,19.3
2026-05-10,Pasar Baleendah,0.2,25.1,30.6,19.9
2026-05-11,Pasar Baleendah,0.6,24.9,30.3,20.5
2026-05-12,Pasar Baleendah,0.2,25.0,31.3,20.5
2026-05-13,Pasar Baleendah,0.3,24.8,31.5,18.7
2026-05-14,Pasar Baleendah,2.5,24.0,32.0,19.2
2026-05-15,Pasar Baleendah,4.8,24.6,32.2,20.5
2026-05-16,Pasar Baleendah,5.1,23.9,29.9,20.7
2026-05-17,Pasar Baleendah,0.5,24.1,28.9,19.8
2026-05-18,Pasar Baleendah,1.0,24.0,30.8,18.1
2026-05-19,Pasar Baleendah,2.3,24.6,30.3,20.4
2026-05-20,Pasar Baleendah,3.2,23.7,28.1,19.2
2026-05-21,Pasar Baleendah,2.6,24.8,30.3,20.5
2026-05-22,Pasar Baleendah,3.7,24.3,29.1,19.7
2026-05-23,Pasar Baleendah,8.9,23.8,27.0,21.8
2026-05-24,Pasar Baleendah,6.6,22.8,27.7,19.9
2026-05-25,Pasar Baleendah,0.6,23.5,27.5,19.5
2026-05-26,Pasar Baleendah,0.0,24.5,31.0,18.9
2026-05-27,Pasar Baleendah,0.0,23.4,29.1,19.5
2026-05-28,Pasar Baleendah,0.0,23.3,29.1,17.3
2026-05-29,Pasar Baleendah,0.0,23.2,29.8,17.1
2026-05-30,Pasar Baleendah,0.0,24.1,29.0,18.5
2026-05-31,Pasar Baleendah,0.0,24.4,29.5,19.4
2026-06-01,Pasar Baleendah,0.3,24.8,30.4,19.3
2026-06-02,Pasar Baleendah,0.1,24.8,29.8,20.4
2026-06-03,Pasar Baleendah,0.7,24.8,29.5,21.1
2026-06-04,Pasar Baleendah,0.3,24.5,30.2,19.7
2026-06-05,Pasar Baleendah,0.5,25.0,31.5,19.8
2026-06-06,Pasar Baleendah,0.0,24.6,31.3,18.5
2026-06-07,Pasar Baleendah,0.0,23.8,30.3,17.8
